,artist,title,art_type,tech,movement,image,text
58,소과도,조지겸,일본 회화,비단에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141702930_73MN9I5ET.jpg%2F2011021819080385.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=672&theight=530&opts=17,
59,여산고도,심주,중국 회화,종이에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135650887_CQVSNS9FL.jpg%2F2011021819025514.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=268&theight=530&opts=17,
60,추림서옥도,동기창,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140036920_M5RV9KPLY.jpg%2F2011021819034412.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=560&theight=530&opts=17,
61,부채의 그림,윤샤우핑,동아시아미술,"종이, 색잉크, 잉크, 운모(papier (matière), encre de couleur, encre (dessin), mica)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919123740149_KALZJ4LRX.jpg%2F07-515937.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=351&opts=17,
62,봉경방고도,동기창,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140021213_ULTTHDWUZ.jpg%2F2011021819033940.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=195&theight=530&opts=17,
63,윤회 (시간의 바퀴)의 만다라 (우주를 상징하는 원),,동아시아미술,"화포 (회화), 데트랑프(toile (peinture), détrempe)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919130041633_HWDVP8Y83.jpg%2F93-006033-01.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=473&theight=530&opts=17,
64,천리강산도,강삼,중국 회화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134158432_XG0RVW48W.jpg%2F2011021818581637.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=483&theight=530&opts=17,
65,뱀들의 모습을 한 여왕 샤흐마란,,인도/이슬람미술,"실크스크린, 유리 그림(sérigraphie, fixé sous verre)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_26%2F20140925122501604_Y6J4146H2.jpg%2F08-538030.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=682&theight=530&opts=17,
66,천암만학도,공현,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142132273_DBZPKMILJ.jpg%2F2011021819091422.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=449&opts=17,
67,묵죽도,정섭,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141225542_J93MG7RBI.jpg%2F2011021819064188.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=274&theight=530&opts=17,
68,서위독서도,임백년,중국 회화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141807492_RAZBLZR02.jpg%2F2011021819081837.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=663&theight=530&opts=17,
69,지란실명도,정섭,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141159662_NOF636Y71.jpg%2F2011021819063335.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=267&theight=530&opts=17,
70,몽고습래,,일본 회화,종이에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130603354_RYXLLUU85.jpg%2F2011021818474361.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=235&opts=17,
71,니미 자타카 (니미 왕 이야기),,동아시아미술,"세밀화 (회화), 물감(miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919130741612_OBWNU58HF.jpg%2F90-005471.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=443&opts=17,
72,묵죽도,정섭,일본 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141210641_O59YHTXGP.jpg%2F2011021819063899.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=462&opts=17,
73,수색만광도,슈우분,일본 회화,종이에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130917184_MVSF4BMGR.jpg%2F2011021818484624.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=289&theight=530&opts=17,
74,사기도,이찬화,중국 회화,비단에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133220736_LU4FTMQ1X.jpg%2F2011021818552434.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=381&opts=17,
75,세 부처,,동아시아미술,프레스코 벽화(fresque (technique)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135855190_ULWS9VLUZ.jpg%2F08-527449.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=517&opts=17,
76,세한도,양유정,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135111426_6RDPVX6PE.jpg%2F2011021819012181.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=166&theight=530&opts=17,
77,산경춘행도,마원,중국 회화,견본담채 (絹本淡彩),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134220727_XCB7BDNZ0.jpg%2F2011021818582630.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=432&opts=17,
78,세한삼우도,조맹견,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134310743_TCHPB5KUJ.jpg%2F2011021818585498.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=419&opts=17,
79,이양도,조맹부,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134751691_30R3WWM5J.jpg%2F2011021819001719.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=374&opts=17,
80,요시와라의 모습,히시카와 모로노부,일본 회화,종이에 스미즈리,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110132538090_NLH8EQD12.jpg%2F2011021818532170.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=489&opts=17,
81,지옥초지,,일본 회화,종이에 채색,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110130437388_REURTSDL4.jpg%2F2011021818473011.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=440&opts=17,
82,석란도,이하응,수묵화,비단에 먹(Ink on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007115636241_TD7FPFKEE.jpg%2F1150440301.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=149&theight=530&opts=17,"파란만장했던 정치적 삶의 격정기를 난을 치며 예술로 승화시켰던 석파 이하응의 석란도로 회혼(결혼 후 60년)에 그린 72세 때 작품이다. 전체적으로 속도감 있는 필치의 괴석과 길고 수려하게 뻗은 난엽을 종폭의 작품 속에 사선구도로 배치해 조화로운 균형감을 보여준다. 72세, 이 무렵의 석란도에는 석파 특유의 개성이 드러나는데, 작품에서 확인되듯 괴석의 표현에 있어 먹의 농담과 건습의 조화가 완숙미를 보이고 난엽은 초기화풍에서 보이던 삼전법이 더 이상 의식되지 않은채 시원스럽게 처리되어 절정기에 다다른 석파의 필력을 보여준다. 담묵으로 뻗어져 나온 꽃잎은 좌우로 배치된 두 석란을 유기적으로 연결함으로서 짜임새 있는 화면을 만들어주고 있다."
83,속이 비치는 옷을 입은 두 여자,,동아시아미술,"종이, 채료, 세밀화, 금색 부분 강조, 데생(papier (matière), pigment, miniature (peinture), rehauts d'or, dessin (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100701237_T74G2Y83N.jpg%2F07-524157.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=402&theight=530&opts=17,
84,추경산수도,동기창,중국 회화,비단에 수묵담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140024738_3JQBLS3VK.jpg%2F2011021819034132.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=217&theight=530&opts=17,
85,어부도,오진,중국 회화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110134914112_RQQGW2MFF.jpg%2F2011021819004000.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=285&theight=530&opts=17,
86,풍신뇌신도 병풍,,일본 회화,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004200645090_F0SINN1W8.jpg%2FJapan_Art_386.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=589&theight=530&opts=17,
87,서화첩,조희룡,수묵화,종이에 수묵(Ink on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007125534607_3CNIMSSB3.jpg%2F1190101400_1.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=466&opts=17,"暗香浮動月黃昏 황혼의 달빛 아래 은은한 향기 떠오르니 堂上一樹春 마루 위 나무 한 그루에 봄이 왔네. 東風何事入西隣 동풍은 무슨 일로 서쪽 이웃으로 들어왔나, 兒家常閉門 아이의 집안은 항상 문이 닫혔네. 雪肌冷 玉容眞 눈같은 살갗 차갑고 옥같은 모습 참되니 香腮粉未匀 향기로운 뺨에 가루가 고르지 않네. 折花欲寄嶺頭人 꽃을 꺾어 고개 마루 사람에게 주려하니 江南日暮雲 강남에 날은 저문데 구름이 피어나네. 錄坡公梅花集句 동파의 매화 집구를 적음"
88,책장도,심주,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135656642_4VE693AP1.jpg%2F2011021819025933.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=238&theight=530&opts=17,
89,"번개를 동반한 뇌우 속의 후지산, 후지산 35 정경 시리즈",카츠시카 호쿠사이,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919110707779_U0UUWS1U6.jpg%2F97-022095.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=466&opts=17,
90,묵란도,이하응,수묵화,비단에 먹(Ink on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_58%2F20141007115634968_9SVB9V13O.jpg%2F1150440201.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=184&theight=530&opts=17,난을 그릴 때는 스스로 마음을 속이지 않는 데서 시작해야 한다. 삐치는 잎 하나와 꽃 속의 점 하나도 마음 속으로 살펴 거리낌이 없어야만 남에게 보일 수 있다. 여러 눈이 보는 바이며 여러 손이 가리키는 바이니 그만큼 엄격한 것이다. 그렇지 않으면 스스로도 속이고 남도 속이게 된다. 비록 이것이 작은 기예지만 반드시 성의하고 정심해야만 비로소 그 종지에 손댈 수 있는 것이다. - 이하응
91,부용하도,제백석,중국 회화,종이에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142002762_P3A6FM2X6.jpg%2F2011021819084922.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=153&theight=530&opts=17,
92,종규,,일본 회화,종이에 착색(Color on paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004194009171_3E5XW5OU0.jpg%2FJapan_Art_29.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=425&opts=17,
93,사탕수수 즙을 짜내는 농부,,동아시아미술,"세밀화 (회화), 수채화(miniature (peinture), aquarelle)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100921525_7Z0Q7W9F4.jpg%2F07-524204.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=365&theight=530&opts=17,
94,자등도,오창석,중국 회화,종이에 담채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110141828623_JW5VPN798.jpg%2F2011021819083150.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=508&opts=17,
95,파르바티 여 신성과 칼리 여 신성,,동아시아미술,"물감, 회화(gouache,peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919142254562_FZL4K0MO6.jpg%2F96-013158.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=344&theight=530&opts=17,
96,화죽,서위,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140043223_N52CJCTBY.jpg%2F2011021819034675.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=160&theight=530&opts=17,
97,동굴 25 프레스코 벽화 사본 : 생명의 나무,알렉산드르 야코블레브,동아시아미술,회화(peinture (technique)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919142255366_KGORG6F9I.jpg%2F00-000530.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=500&opts=17,
98,허공장보살상,,일본 회화,견본착색(Color on silk),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_55%2F20141004194143401_7IYATUW92.jpg%2FJapan_Art_35.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=347&theight=530&opts=17,
99,"총카파 (티베트 불교의 창시자, 문수보살의 현신)",,동아시아미술,"화포 (회화), 데트랑프(toile (peinture), détrempe)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919121154133_5SKQ4SUPD.jpg%2F06-527371.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=398&theight=530&opts=17,
100,부처의 생애 : 싯다르타 왕자의 4문 외출,,동아시아미술,"비단 (회화), 회화(soie (peinture), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919111113665_FKGWZCHRK.jpg%2F06-505066.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=198&theight=530&opts=17,
101,노년의 아우랑제브 황제의 초상,,동아시아미술,"세밀화 (회화), 물감(miniature (peinture), gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100701707_PFOOUE00S.jpg%2F07-524158.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=375&theight=530&opts=17,
102,관음보살,,동아시아미술,"종이, 색 부분 강조, 잉크, 회화(papier (matière), rehauts de couleur, encre (dessin), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919131721344_4YUWOINJ6.jpg%2F98-011812.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=367&theight=530&opts=17,
103,다문천왕의 만다라 (우주를 상징하는 원),,동아시아미술,"화포 (회화), 데트랑프, 회화(toile (peinture), détrempe,peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919124745037_KAQV7SMU7.jpg%2F88-004612-01.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=448&theight=530&opts=17,
104,마하칼라 신성 (암흑의 신성)에게 바치는 봉헌물,,동아시아미술,"화포 (회화), 데트랑프, 회화(toile (peinture), détrempe,peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919142256185_PXP3HYM4V.jpg%2F09-531272.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=427&opts=17,
105,"""안개가 내려오고 그림자가 길어지는 시간""",원청밍,동아시아미술,"종이, 잉크(papier (matière), encre (dessin))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919131727248_I0RMWOG2H.jpg%2F98-001169.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=248&theight=530&opts=17,
106,연꽃을 들고 걷고 있는 보살,,동아시아미술,"비단 (회화), 회화(soie (peinture), peinture (technique))",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919110838389_ABNJZWB31.jpg%2F95-012676.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=198&theight=530&opts=17,
107,Sealed Smile - Poul Smith,김지희,동양화,장지에 채색(Color on korean paper),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_62%2F20141014110931646_G9ZSX6BZY.jpg%2F37.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=530&theight=530&opts=17,
108,죽석도,오진,중국 회화,종이에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110135201259_1ZBUJ46T8.jpg%2F2011021819012842.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=245&theight=530&opts=17,
109,모하메드 우 아잠 샤 알렘 왕자의 초상,,동아시아미술,"종이, 세밀화, 금색 부분 강조, 물감(papier (matière), miniature (peinture), rehauts d'or, gouache)",,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919100915499_PI3A8LEV6.jpg%2F07-524197.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=375&theight=530&opts=17,
110,매화도,고봉한,중국 회화,종이에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110140823384_SZ9FAY8M9.jpg%2F2011021819054615.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=690&theight=460&opts=17,
111,강산설제도,왕유,중국 회화,비단에 수묵,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110133003414_FRUKBOF8L.jpg%2F2011021818544005.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=631&theight=530&opts=17,
112,"천 개의 손과 천 개의 눈이 있는, 서 있는 관음보살",,동아시아미술,비단 (회화)(soie (peinture)),,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919135705927_R9BKL3DIP.jpg%2F95-019343.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=347&theight=530&opts=17,
113,매화도,제백석,중국 회화,종이에 설채,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_93%2F20141110142003247_0NETFUSQF.jpg%2F2011021819085387.jpg%3Ftype%3Dw690_fst%26wm%3DN%22&twidth=130&theight=530&opts=17,
114,종규 (鍾馗 ; 귀신 쫒는 중국의 전설적 무당),,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919143538561_XVI798ETS.jpg%2F09-580155.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=278&theight=530&opts=17,
115,사무라이의 싸움,안도 토키타로 히로시게,동아시아미술,,,https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fdbscthumb-phinf.pstatic.net%2F3329_000_8%2F20140919112512549_6I5AMJQA1.jpg%2F97-002022.jpg%3Ftype%3Dw690_fst_n%26wm%3DY%22&twidth=690&theight=444&opts=17,
